time_hour_min,place,location,min_value,max_value,mean_value,median_value,std_dev
00:28,class_a,indoor,23.1,24.5,23.91851851851852,24.0,0.4457705909468288
00:28,class_a,top_right_corner,22.700000000000003,24.0,23.544444444444444,23.700000000000003,0.44119471639830166
00:28,office,indoor,23.0,24.8,23.87777777777778,23.8,0.5651941652604406
00:30,class_a,bottom_left_corner,22.9,23.700000000000003,23.3,23.3,0.565685424949241
00:30,class_a,bottom_right_corner,21.4,23.4,22.833333333333332,23.0,0.6892024376045112
00:30,class_a,indoor,23.1,24.5,23.92777777777778,24.05,0.45146366901938345
00:30,class_a,top_right_corner,22.75,24.0,23.572222222222223,23.8,0.43309288200620955
00:30,office,indoor,22.9,24.8,23.855555555555554,23.9,0.568135351635311
00:32,class_a,bottom_left_corner,22.85,23.700000000000003,23.275000000000002,23.275000000000002,0.6010407640085664
00:32,class_a,bottom_right_corner,21.4,23.4,22.822222222222223,23.0,0.6741249472052226
00:32,class_a,indoor,23.1,24.53333333333333,23.953703703703706,24.100000000000005,0.45861943932137916
00:32,class_a,top_right_corner,22.8,24.0,23.594444444444445,23.8,0.4080781515565081
00:32,office,indoor,23.0,24.8,23.9,24.0,0.5678908345800289
00:34,class_a,bottom_left_corner,22.85,23.700000000000003,23.275000000000002,23.275000000000002,0.6010407640085664
00:34,class_a,bottom_right_corner,21.4,23.4,22.88888888888889,23.0,0.6697843765803382
00:34,class_a,indoor,23.15,24.600000000000005,23.950000000000003,24.05,0.47236109069227955
00:34,class_a,top_right_corner,22.8,24.05,23.607407407407408,23.8,0.4318975501518394
00:34,office,indoor,23.0,24.8,23.922222222222224,24.0,0.5696002496878344
00:36,class_a,bottom_left_corner,22.85,23.700000000000003,23.275000000000002,23.275000000000002,0.6010407640085664
00:36,class_a,bottom_right_corner,21.4,23.5,22.88888888888889,23.1,0.6918172526839086
00:36,class_a,indoor,23.200000000000003,24.55,23.950000000000003,24.1,0.4465142774872927
00:36,class_a,top_right_corner,22.8,24.1,23.605555555555554,23.8,0.42752517794602196
00:36,office,indoor,22.9,24.8,23.95,24.05,0.6187545093630783
00:38,class_a,bottom_left_corner,22.9,23.700000000000003,23.3,23.3,0.565685424949241
00:38,class_a,bottom_right_corner,21.4,23.5,22.85,23.0,0.7425823667638304
00:38,class_a,indoor,23.15,24.53333333333333,23.94814814814815,24.05,0.4555555555555544
00:38,class_a,top_right_corner,22.8,24.1,23.605555555555554,23.8,0.42752517794602196
00:38,office,indoor,22.9,24.9,23.944444444444443,24.1,0.6287112037953342
00:40,class_a,bottom_left_corner,22.9,23.75,23.325,23.325,0.6010407640085664
00:40,class_a,bottom_right_corner,21.4,23.6,22.88888888888889,23.0,0.7043515536371815
00:40,class_a,indoor,23.1,24.55,23.950000000000003,24.1,0.47762432936356963
00:40,class_a,top_right_corner,22.8,24.1,23.594444444444445,23.8,0.4419024527854291
00:40,office,indoor,23.0,24.9,23.96666666666667,24.200000000000003,0.6224949798994375
00:42,class_a,bottom_left_corner,22.85,23.75,23.3,23.3,0.6363961030678917
00:42,class_a,bottom_right_corner,21.3,23.5,22.7875,22.95,0.7356969484781086
00:42,class_a,indoor,23.1,24.5,23.93888888888889,24.1,0.46955948623269367
00:42,class_a,top_right_corner,22.8,24.1,23.598148148148148,23.8,0.44350595358371214
00:42,office,indoor,23.0,24.9,23.98888888888889,24.1,0.592546294487706
00:44,class_a,bottom_left_corner,22.9,23.8,23.35,23.35,0.636396103067893
00:44,class_a,bottom_right_corner,21.3,23.5,22.857142857142858,23.3,0.8383657572069255
00:44,class_a,indoor,23.200000000000003,24.6,23.974074074074075,24.1,0.4666005244132454
00:44,class_a,top_right_corner,22.8,24.1,23.62777777777778,23.8,0.4562832940667938
00:44,office,indoor,23.0,24.9,23.977777777777778,24.1,0.5995368582868318
00:46,class_a,bottom_left_corner,22.9,23.8,23.35,23.35,0.636396103067893
00:46,class_a,bottom_right_corner,21.4,23.5,22.88888888888889,23.0,0.7096556285347922
00:46,class_a,indoor,23.166666666666668,24.5,23.974074074074075,24.15,0.4668237169596774
00:46,class_a,top_right_corner,22.8,24.1,23.622222222222224,23.8,0.45146366901938517
00:46,office,indoor,22.9,25.0,24.0,24.1,0.6595452979136465
00:48,class_a,bottom_left_corner,22.9,23.8,23.35,23.35,0.636396103067893
00:48,class_a,bottom_right_corner,21.3,23.5,22.866666666666667,23.0,0.7193747284969076
00:48,class_a,indoor,23.166666666666668,24.55,23.992592592592594,24.166666666666668,0.4869199619883282
00:48,class_a,top_right_corner,22.8,24.1,23.62222222222222,23.8,0.45215533220835136
00:48,office,indoor,23.0,24.9,24.011111111111113,24.200000000000003,0.6213783960769078
00:50,class_a,bottom_left_corner,22.9,23.8,23.35,23.35,0.636396103067893
00:50,class_a,bottom_right_corner,21.4,23.5,22.88888888888889,23.0,0.7166666666666668
00:50,class_a,indoor,23.15,24.5,23.979629629629628,24.1,0.475860169834132
00:50,class_a,top_right_corner,22.8,24.1,23.644444444444446,23.8,0.4612784167699351
00:50,office,indoor,23.0,25.0,24.033333333333335,24.200000000000003,0.6576473218982956
00:52,class_a,bottom_left_corner,23.0,23.8,23.4,23.4,0.5656854249492398
00:52,class_a,bottom_right_corner,21.3,23.6,22.91111111111111,23.1,0.7655789385237235
00:52,class_a,indoor,23.200000000000003,24.55,23.994444444444447,24.200000000000003,0.4818223508491238
00:52,class_a,top_right_corner,22.8,24.133333333333336,23.642592592592592,23.8,0.46106090757494056
00:52,office,indoor,23.0,25.0,24.022222222222226,24.200000000000003,0.6572248051043464
00:54,class_a,bottom_left_corner,23.0,23.8,23.4,23.4,0.5656854249492398
00:54,class_a,bottom_right_corner,21.4,23.5,22.922222222222224,23.1,0.7310570733153785
00:54,class_a,indoor,23.200000000000003,24.55,24.000000000000004,24.200000000000003,0.48541219597368884
00:54,class_a,top_right_corner,22.8,24.15,23.65,23.8,0.4677071733467428
00:54,office,indoor,22.9,25.1,24.01111111111111,24.1,0.7131697631778237
00:56,class_a,bottom_left_corner,23.0,23.8,23.4,23.4,0.5656854249492398
00:56,class_a,bottom_right_corner,21.3,23.6,22.933333333333334,23.200000000000003,0.7713624310270754
00:56,class_a,indoor,23.200000000000003,24.5,24.00925925925926,24.200000000000003,0.46563212046092545
00:56,class_a,top_right_corner,22.8,24.1,23.655555555555555,23.8,0.46127841676993603
00:56,office,indoor,23.0,25.1,24.08888888888889,24.200000000000003,0.690008051482813
00:58,class_a,bottom_left_corner,23.0,23.8,23.4,23.4,0.5656854249492398
00:58,class_a,bottom_right_corner,21.3,23.5,22.88888888888889,23.1,0.7474029108259552
00:58,class_a,indoor,23.25,24.5,24.01851851851852,24.200000000000003,0.45639320008784134
00:58,class_a,top_right_corner,22.8,24.200000000000003,23.68888888888889,23.85,0.4800896906944695
00:58,office,indoor,23.0,25.1,24.066666666666666,24.1,0.6892024376045103
01:00,class_a,bottom_left_corner,23.0,23.8,23.4,23.4,0.5656854249492398
01:00,class_a,bottom_right_corner,21.4,23.6,22.933333333333334,23.1,0.7416198487095664
01:00,class_a,indoor,23.200000000000003,24.5,24.033333333333335,24.200000000000003,0.45757513044307574
01:00,class_a,top_right_corner,22.9,24.200000000000003,23.688888888888886,23.8,0.45399461572920913
01:00,office,indoor,23.0,25.200000000000003,24.077777777777776,24.1,0.7310570733153776
01:02,class_a,bottom_left_corner,23.05,23.8,23.425,23.425,0.5303300858899106
01:02,class_a,bottom_right_corner,21.4,23.6,22.955555555555556,23.200000000000003,0.7535103036971553
01:02,class_a,indoor,23.200000000000003,24.55,24.02592592592593,24.200000000000003,0.48219053915374904
01:02,class_a,top_right_corner,22.9,24.200000000000003,23.705555555555556,23.85,0.4626313627260674
01:02,office,indoor,23.1,25.3,24.133333333333336,24.1,0.7433034373659251
01:04,class_a,bottom_left_corner,23.1,23.8,23.450000000000003,23.450000000000003,0.4949747468305815
01:04,class_a,bottom_right_corner,21.4,23.700000000000003,22.98888888888889,23.1,0.754063068390908
01:04,class_a,indoor,23.200000000000003,24.5,24.05,24.200000000000003,0.46904157598234153
01:04,class_a,top_right_corner,22.9,24.200000000000003,23.72222222222222,23.9,0.4630814663149939
01:04,office,indoor,22.9,24.9,23.9625,23.950000000000003,0.6501373481262037
01:06,class_a,bottom_left_corner,23.1,23.8,23.450000000000003,23.450000000000003,0.4949747468305815
01:06,class_a,bottom_right_corner,21.4,23.6,22.955555555555556,23.200000000000003,0.7535103036971553
01:06,class_a,indoor,23.25,24.53333333333333,24.072222222222223,24.25,0.45818179312970814
01:06,class_a,top_right_corner,22.9,24.200000000000003,23.72222222222222,23.9,0.4651015420791945
01:06,office,indoor,23.1,25.200000000000003,24.155555555555555,24.200000000000003,0.7055336829505569
01:08,class_a,bottom_left_corner,23.1,23.8,23.450000000000003,23.450000000000003,0.4949747468305815
01:08,class_a,bottom_right_corner,21.3,23.700000000000003,22.95555555555556,23.1,0.7731609003162138
01:08,class_a,indoor,23.3,24.55,24.072222222222223,24.200000000000003,0.4359695453176107
01:08,class_a,top_right_corner,22.9,24.25,23.75,23.9,0.4623310502226733
01:08,office,indoor,23.1,25.3,24.2,24.3,0.7387247699341661
01:10,class_a,bottom_left_corner,23.1,23.8,23.450000000000003,23.450000000000003,0.4949747468305815
01:10,class_a,bottom_right_corner,21.3,23.6,22.95555555555556,23.200000000000003,0.7518495712426639
01:10,class_a,indoor,23.3,24.566666666666663,24.06851851851852,24.15,0.4288586632987829
01:10,class_a,top_right_corner,22.9,24.3,23.753703703703703,23.9,0.4660544926545158
01:10,office,indoor,23.0,25.3,24.144444444444446,24.1,0.7434902674398478
01:12,class_a,bottom_left_corner,23.1,23.8,23.450000000000003,23.450000000000003,0.4949747468305815
01:12,class_a,bottom_right_corner,21.3,23.8,23.011111111111113,23.3,0.7959969290839688
01:12,class_a,indoor,23.3,24.5,24.090740740740742,24.1,0.4324599460508124
01:12,class_a,top_right_corner,23.0,24.3,23.794444444444444,23.950000000000003,0.4530759073022729
01:12,office,indoor,23.1,25.3,24.144444444444446,24.0,0.7264831572567789
01:14,class_a,bottom_left_corner,23.15,23.8,23.475,23.475,0.45961940777125615
01:14,class_a,bottom_right_corner,21.5,23.700000000000003,22.98888888888889,23.200000000000003,0.7166666666666681
01:14,class_a,indoor,23.35,24.6,24.118518518518517,24.15,0.4320047296266015
01:14,class_a,top_right_corner,23.0,24.3,23.811111111111114,24.0,0.43716256828680033
01:14,office,indoor,23.1,25.4,24.17777777777778,24.200000000000003,0.7612124831112805
01:16,class_a,bottom_left_corner,23.1,23.8,23.450000000000003,23.450000000000003,0.4949747468305815
01:16,class_a,bottom_right_corner,21.4,23.700000000000003,23.011111111111113,23.200000000000003,0.7372998786864893
01:16,class_a,indoor,23.4,24.566666666666663,24.11111111111111,24.200000000000003,0.4048319267163701
01:16,class_a,top_right_corner,23.200000000000003,24.3,23.918750000000003,24.0,0.33374230863261467
01:16,office,indoor,23.1,25.4,24.155555555555555,24.1,0.779601037568434
01:18,class_a,bottom_left_corner,23.133333333333336,23.8,23.46666666666667,23.46666666666667,0.47140452079103
01:18,class_a,bottom_right_corner,21.4,23.8,23.033333333333335,23.3,0.7297259759663216
01:18,class_a,indoor,23.4,24.5,24.114814814814814,24.200000000000003,0.3932984133902759
01:18,class_a,top_right_corner,23.200000000000003,24.3,23.931250000000002,23.975,0.34531300500932577
01:18,office,indoor,23.200000000000003,25.3,24.17777777777778,24.1,0.7224572267231084
01:20,class_a,bottom_left_corner,23.200000000000003,23.8,23.5,23.5,0.4242640687119283
01:20,class_a,bottom_right_corner,21.5,23.700000000000003,23.011111111111113,23.3,0.7007932013876216
01:20,class_a,indoor,23.4,24.5,24.12777777777778,24.200000000000003,0.4006938426723767
01:20,class_a,top_right_corner,23.100000000000005,24.3,23.85,24.0,0.41833001326703556
01:20,office,indoor,23.3,25.3,24.18888888888889,24.1,0.7236097782030817
01:22,class_a,bottom_left_corner,23.200000000000003,23.8,23.5,23.5,0.4242640687119283
01:22,class_a,bottom_right_corner,21.5,23.8,23.022222222222226,23.3,0.7102425250887496
01:22,class_a,indoor,23.4,24.55,24.150000000000002,24.200000000000003,0.40543186850567076
01:22,class_a,top_right_corner,23.1,24.3,23.855555555555554,24.0,0.40960685758148274
01:22,office,indoor,23.3,25.4,24.22222222222222,24.1,0.7644896627453129
01:24,class_a,bottom_left_corner,23.25,23.8,23.525,23.525,0.38890872965260287
01:24,class_a,bottom_right_corner,21.5,23.700000000000003,23.066666666666666,23.3,0.70178344238091
01:24,class_a,indoor,23.4,24.5,24.142592592592592,24.200000000000003,0.38442878901971034
01:24,class_a,top_right_corner,23.200000000000003,24.3,23.881481481481483,24.0,0.3912625969257553
01:24,office,indoor,23.3,25.4,24.255555555555556,24.1,0.751849571242664
01:26,class_a,bottom_left_corner,23.3,23.8,23.55,23.55,0.3535533905932738
01:26,class_a,bottom_right_corner,21.5,23.700000000000003,23.066666666666666,23.3,0.70178344238091
01:26,class_a,indoor,23.450000000000003,24.55,24.17777777777778,24.200000000000003,0.3816994163532926
01:26,class_a,top_right_corner,23.200000000000003,24.4,23.9,24.0,0.4092676385936207
01:26,office,indoor,23.3,25.4,24.244444444444447,24.200000000000003,0.7468452167469372
01:28,class_a,bottom_left_corner,23.3,23.8,23.55,23.55,0.3535533905932738
01:28,class_a,bottom_right_corner,21.6,23.700000000000003,23.08888888888889,23.4,0.6622772162101851
01:28,class_a,indoor,23.433333333333337,24.6,24.17962962962963,24.25,0.40274904112046694
01:28,class_a,top_right_corner,23.200000000000003,24.35,23.91111111111111,24.0,0.3974746672570615
01:28,office,indoor,23.4,25.5,24.35,24.400000000000002,0.7634508123364221
01:30,class_a,bottom_left_corner,23.35,23.8,23.575000000000003,23.575000000000003,0.31819805153394465
01:30,class_a,bottom_right_corner,21.700000000000003,23.700000000000003,23.11111111111111,23.3,0.6392269636921705
01:30,class_a,indoor,23.5,24.5,24.166666666666668,24.200000000000003,0.37165171868296426
01:30,class_a,top_right_corner,23.200000000000003,24.4,23.93888888888889,24.1,0.40603092383599393
01:30,office,indoor,23.5,25.5,24.3,24.1,0.7681145747868623
01:32,class_a,bottom_left_corner,23.35,23.8,23.575000000000003,23.575000000000003,0.31819805153394465
01:32,class_a,bottom_right_corner,21.6,23.8,23.12222222222222,23.4,0.7013875137500254
01:32,class_a,indoor,23.5,24.5,24.18888888888889,24.3,0.37813504348461385
01:32,class_a,top_right_corner,23.25,24.4,23.955555555555556,24.1,0.40112688488529336
01:32,office,indoor,23.5,25.4,24.28888888888889,24.1,0.7287737036358483
01:34,class_a,bottom_left_corner,23.4,23.8,23.6,23.6,0.2828427124746193
01:34,class_a,bottom_right_corner,21.700000000000003,23.700000000000003,23.12222222222222,23.4,0.6437735971942654
01:34,class_a,indoor,23.53333333333333,24.5,24.20925925925926,24.4,0.363347774092908
01:34,class_a,top_right_corner,23.25,24.4,23.979629629629628,24.166666666666668,0.41631466612956103
01:34,office,indoor,23.6,25.5,24.34444444444445,24.1,0.746845216746935
01:36,class_a,bottom_left_corner,23.4,23.8,23.6,23.6,0.2828427124746193
01:36,class_a,bottom_right_corner,21.700000000000003,23.700000000000003,23.12222222222222,23.4,0.6629060600450445
01:36,class_a,indoor,23.600000000000005,24.55,24.235185185185188,24.4,0.35721185400539934
01:36,class_a,top_right_corner,23.3,24.4,23.994444444444444,24.200000000000003,0.41112987945146623
01:36,office,indoor,23.6,25.6,24.366666666666667,24.200000000000003,0.7399324293474381
01:38,class_a,bottom_left_corner,23.4,23.85,23.625,23.625,0.3181980515339484
01:38,class_a,bottom_right_corner,21.8,23.700000000000003,23.144444444444446,23.4,0.6424778422465474
01:38,class_a,indoor,23.65,24.600000000000005,24.266666666666666,24.35,0.34820970692960534
01:38,class_a,top_right_corner,23.3,24.4,23.994444444444444,24.200000000000003,0.41112987945146623
01:38,office,indoor,23.6,25.5,24.34444444444445,24.1,0.7468452167469352
01:40,class_a,bottom_left_corner,23.5,23.8,23.65,23.65,0.21213203435596603
01:40,class_a,bottom_right_corner,21.8,23.8,23.133333333333333,23.4,0.6224949798994368
01:40,class_a,indoor,23.700000000000003,24.6,24.244444444444444,24.33333333333333,0.3395258131243874
01:40,class_a,top_right_corner,23.4,24.4,24.016666666666666,24.200000000000003,0.38568121551353723
01:40,office,indoor,23.6,25.6,24.428571428571427,24.200000000000003,0.8138678961483575
01:42,class_a,bottom_left_corner,23.5,23.85,23.675,23.675,0.24748737341529264
01:42,class_a,bottom_right_corner,21.9,23.8,23.177777777777777,23.4,0.6119186583561944
01:42,class_a,indoor,23.700000000000003,24.6,24.26111111111111,24.4,0.3305088669175321
01:42,class_a,top_right_corner,23.4,24.5,24.033333333333335,24.200000000000003,0.3905124837953335
01:42,office,indoor,23.5,25.6,24.37777777777778,24.1,0.7917982346813126
01:44,class_a,bottom_left_corner,23.5,23.85,23.675,23.675,0.24748737341529264
01:44,class_a,bottom_right_corner,22.0,23.8,23.200000000000003,23.4,0.5700877125495698
01:44,class_a,indoor,23.65,24.600000000000005,24.285185185185185,24.4,0.35662815645334234
01:44,class_a,top_right_corner,23.4,24.5,24.044444444444444,24.200000000000003,0.39721250959376786
01:44,office,indoor,23.700000000000003,25.700000000000003,24.433333333333334,24.1,0.7566372975210782
01:46,class_a,bottom_left_corner,23.55,23.8,23.675,23.675,0.1767766952966369
01:46,class_a,bottom_right_corner,22.4,23.6,23.325,23.45,0.3955105199973468
01:46,class_a,indoor,23.700000000000003,24.6,24.294444444444444,24.450000000000003,0.33395774849189774
01:46,class_a,top_right_corner,23.450000000000003,24.5,24.05,24.200000000000003,0.3872983346207426
01:46,office,indoor,23.700000000000003,25.700000000000003,24.433333333333334,24.1,0.7810249675906653
01:48,class_a,bottom_left_corner,23.6,23.9,23.75,23.75,0.21213203435596223
01:48,class_a,bottom_right_corner,22.0,23.700000000000003,23.175,23.5,0.6204836822995425
01:48,class_a,indoor,23.75,24.700000000000003,24.303703703703704,24.433333333333337,0.33216229485517695
01:48,class_a,top_right_corner,23.5,24.5,24.055555555555557,24.200000000000003,0.3778594682918223
01:48,office,indoor,23.6,25.700000000000003,24.444444444444443,24.1,0.774775953277964
01:50,class_a,bottom_left_corner,23.6,23.85,23.725,23.725,0.1767766952966369
01:50,class_a,bottom_right_corner,21.9,23.8,23.233333333333334,23.5,0.640312423743285
01:50,class_a,indoor,23.700000000000003,24.6,24.283333333333335,24.4,0.32210246816812876
01:50,class_a,top_right_corner,23.5,24.5,24.061111111111114,24.200000000000003,0.38224483137265614
01:50,office,indoor,23.5,25.6,24.422222222222224,24.200000000000003,0.7949493345141205
01:52,class_a,bottom_left_corner,23.65,23.83333333333333,23.741666666666664,23.741666666666664,0.12963624321753137
01:52,class_a,bottom_right_corner,22.0,23.700000000000003,23.22222222222222,23.5,0.5761462005814537
01:52,class_a,indoor,23.75,24.65,24.322222222222223,24.450000000000003,0.3317671539565742
01:52,class_a,top_right_corner,23.566666666666663,24.5,24.0962962962963,24.25,0.3638888888888889
01:52,office,indoor,23.6,25.700000000000003,24.45555555555556,24.200000000000003,0.7666666666666664
01:54,class_a,bottom_left_corner,23.700000000000003,23.8,23.75,23.75,0.0707106781186545
01:54,class_a,bottom_right_corner,22.1,23.700000000000003,23.283333333333335,23.5,0.5946988033169963
01:54,class_a,indoor,23.8,24.666666666666668,24.324074074074076,24.4,0.3135937648977026
01:54,class_a,top_right_corner,23.6,24.5,24.1,24.3,0.3570714214271422
01:54,office,indoor,23.5,25.700000000000003,24.477777777777778,24.200000000000003,0.7980879929208584
01:56,class_a,bottom_left_corner,23.700000000000003,23.8,23.75,23.75,0.0707106781186545
01:56,class_a,bottom_right_corner,22.200000000000003,23.8,23.27777777777778,23.4,0.5540256712864885
01:56,class_a,indoor,23.8,24.700000000000003,24.314814814814817,24.3,0.3147358288713081
01:56,class_a,top_right_corner,23.6,24.55,24.11111111111111,24.3,0.36808438042262887
01:56,office,indoor,23.6,25.8,24.46666666666667,24.200000000000003,0.7921489758877421
01:58,class_a,bottom_left_corner,23.700000000000003,23.8,23.75,23.75,0.0707106781186545
01:58,class_a,bottom_right_corner,22.200000000000003,23.8,23.1875,23.35,0.5817154434453821
01:58,class_a,indoor,23.8,24.700000000000003,24.340740740740742,24.4,0.3104780264982877
01:58,class_a,top_right_corner,23.6,24.55,24.116666666666667,24.3,0.3482097069296022
01:58,office,indoor,23.6,25.8,24.48888888888889,24.1,0.7865183475997936
02:00,class_a,bottom_left_corner,23.75,23.75,23.75,23.75,0.0
02:00,class_a,bottom_right_corner,22.3,23.700000000000003,23.28888888888889,23.5,0.5254627590144828
02:00,class_a,indoor,23.75,24.700000000000003,24.344444444444445,24.4,0.32253337467272847
02:00,class_a,top_right_corner,23.600000000000005,24.6,24.13888888888889,24.3,0.3689323936863097
02:00,office,indoor,23.6,25.8,24.51111111111111,24.1,0.8222597589029335
02:02,class_a,bottom_left_corner,23.700000000000003,23.8,23.75,23.75,0.07071067811865199
02:02,class_a,bottom_right_corner,22.3,23.8,23.28888888888889,23.4,0.5158595846847396
02:02,class_a,indoor,23.8,24.700000000000003,24.36111111111111,24.4,0.3039097088135086
02:02,class_a,top_right_corner,23.6,24.6,24.144444444444446,24.3,0.37453675090406957
02:02,office,indoor,23.700000000000003,25.8,24.51111111111111,24.1,0.7639444424243884
02:04,class_a,bottom_left_corner,23.700000000000003,23.8,23.75,23.75,0.07071067811865199
