time,value,place,location
2024-04-19 06:28:00,1484.5,class_a,indoor
2024-04-19 06:30:00,1504.5,class_a,indoor
2024-04-19 06:32:00,1464.5,class_a,indoor
2024-04-19 06:34:00,1426.5,class_a,indoor
2024-04-19 06:36:00,1430.0,class_a,indoor
2024-04-19 06:38:00,1428.0,class_a,indoor
2024-04-19 06:40:00,1405.0,class_a,indoor
2024-04-19 06:42:00,1410.5,class_a,indoor
2024-04-19 06:44:00,1459.5,class_a,indoor
2024-04-19 06:46:00,1461.5,class_a,indoor
2024-04-19 06:48:00,1464.0,class_a,indoor
2024-04-19 06:50:00,1478.5,class_a,indoor
2024-04-19 06:52:00,1473.0,class_a,indoor
2024-04-19 06:54:00,1480.5,class_a,indoor
2024-04-19 06:56:00,1474.5,class_a,indoor
2024-04-19 06:58:00,1489.0,class_a,indoor
2024-04-19 07:00:00,1503.0,class_a,indoor
2024-04-19 07:02:00,1481.0,class_a,indoor
2024-04-19 07:04:00,1444.5,class_a,indoor
2024-04-19 07:06:00,1464.0,class_a,indoor
2024-04-19 07:08:00,1475.0,class_a,indoor
2024-04-19 07:10:00,1467.0,class_a,indoor
2024-04-19 07:12:00,1455.0,class_a,indoor
2024-04-19 07:14:00,1464.5,class_a,indoor
2024-04-19 07:16:00,1464.5,class_a,indoor
2024-04-19 07:18:00,1454.5,class_a,indoor
2024-04-19 07:20:00,1449.0,class_a,indoor
2024-04-19 07:22:00,1434.5,class_a,indoor
2024-04-19 07:24:00,1454.0,class_a,indoor
2024-04-19 07:26:00,1465.5,class_a,indoor
2024-04-19 07:28:00,1444.0,class_a,indoor
2024-04-19 07:30:00,1449.5,class_a,indoor
2024-04-19 07:32:00,1462.5,class_a,indoor
2024-04-19 07:34:00,1474.0,class_a,indoor
2024-04-19 07:36:00,1458.0,class_a,indoor
2024-04-19 07:38:00,1420.5,class_a,indoor
2024-04-19 07:40:00,1428.5,class_a,indoor
2024-04-19 07:42:00,1446.0,class_a,indoor
2024-04-19 07:44:00,1449.5,class_a,indoor
2024-04-19 07:46:00,1442.0,class_a,indoor
2024-04-19 07:48:00,1449.5,class_a,indoor
2024-04-19 07:50:00,1449.5,class_a,indoor
2024-04-19 07:52:00,1439.0,class_a,indoor
2024-04-19 07:54:00,1447.3333333333333,class_a,indoor
2024-04-19 07:56:00,1451.0,class_a,indoor
2024-04-19 07:58:00,1448.5,class_a,indoor
2024-04-19 08:00:00,1440.5,class_a,indoor
2024-04-19 08:02:00,1415.0,class_a,indoor
2024-04-19 08:04:00,1489.5,class_a,indoor
2024-04-19 08:06:00,1525.0,class_a,indoor
2024-04-19 08:08:00,1471.0,class_a,indoor
2024-04-19 08:10:00,1452.5,class_a,indoor
2024-04-19 08:12:00,1427.5,class_a,indoor
2024-04-19 08:14:00,1418.0,class_a,indoor
2024-04-19 08:16:00,1411.5,class_a,indoor
2024-04-19 08:18:00,1409.0,class_a,indoor
2024-04-19 08:20:00,1429.0,class_a,indoor
2024-04-19 08:22:00,1429.0,class_a,indoor
2024-04-19 08:24:00,1432.0,class_a,indoor
2024-04-19 08:26:00,1434.5,class_a,indoor
2024-04-19 08:28:00,1432.5,class_a,indoor
2024-04-19 08:30:00,1421.5,class_a,indoor
2024-04-19 08:32:00,1398.5,class_a,indoor
2024-04-19 08:34:00,1394.5,class_a,indoor
2024-04-19 08:36:00,1400.5,class_a,indoor
2024-04-19 08:38:00,1408.0,class_a,indoor
2024-04-19 08:40:00,1411.5,class_a,indoor
2024-04-19 08:42:00,1397.5,class_a,indoor
2024-04-19 08:44:00,1391.5,class_a,indoor
2024-04-19 08:46:00,1407.5,class_a,indoor
2024-04-19 08:48:00,1418.0,class_a,indoor
2024-04-19 08:50:00,1436.0,class_a,indoor
2024-04-19 08:52:00,1441.5,class_a,indoor
2024-04-19 08:54:00,1435.5,class_a,indoor
2024-04-19 08:56:00,1447.5,class_a,indoor
2024-04-19 08:58:00,1450.0,class_a,indoor
2024-04-19 09:00:00,1438.0,class_a,indoor
2024-04-19 09:02:00,1459.5,class_a,indoor
2024-04-19 09:04:00,1492.6666666666667,class_a,indoor
2024-04-19 09:06:00,1477.5,class_a,indoor
2024-04-19 09:08:00,1433.3333333333333,class_a,indoor
2024-04-19 09:10:00,1431.5,class_a,indoor
2024-04-19 09:12:00,1457.0,class_a,indoor
2024-04-19 09:14:00,1508.0,class_a,indoor
2024-04-19 09:16:00,1529.5,class_a,indoor
2024-04-19 09:18:00,1499.0,class_a,indoor
2024-04-19 09:20:00,1485.5,class_a,indoor
2024-04-19 09:22:00,1461.0,class_a,indoor
2024-04-19 09:24:00,1431.5,class_a,indoor
2024-04-19 09:26:00,1419.5,class_a,indoor
2024-04-19 09:28:00,1384.0,class_a,indoor
2024-04-19 09:30:00,1376.5,class_a,indoor
2024-04-19 09:32:00,1392.0,class_a,indoor
2024-04-19 09:34:00,1378.0,class_a,indoor
2024-04-19 09:36:00,1323.0,class_a,indoor
2024-04-19 09:38:00,1257.5,class_a,indoor
2024-04-19 09:40:00,1242.0,class_a,indoor
2024-04-19 09:42:00,1240.0,class_a,indoor
2024-04-19 09:44:00,1232.5,class_a,indoor
2024-04-19 09:46:00,1251.0,class_a,indoor
2024-04-19 09:48:00,1261.5,class_a,indoor
2024-04-19 09:50:00,1264.5,class_a,indoor
2024-04-19 09:52:00,1248.0,class_a,indoor
2024-04-19 09:54:00,1231.0,class_a,indoor
2024-04-19 09:56:00,1240.0,class_a,indoor
2024-04-19 09:58:00,1225.5,class_a,indoor
2024-04-19 10:00:00,1198.5,class_a,indoor
2024-04-19 10:02:00,1173.5,class_a,indoor
2024-04-19 10:04:00,1175.5,class_a,indoor
2024-04-19 10:06:00,1185.0,class_a,indoor
2024-04-19 10:08:00,1170.5,class_a,indoor
2024-04-19 10:10:00,1161.0,class_a,indoor
2024-04-19 10:12:00,1148.5,class_a,indoor
2024-04-19 10:14:00,1123.0,class_a,indoor
2024-04-19 10:16:00,1115.0,class_a,indoor
2024-04-19 10:18:00,1103.0,class_a,indoor
2024-04-19 10:20:00,1084.0,class_a,indoor
2024-04-19 10:22:00,1085.5,class_a,indoor
2024-04-19 10:24:00,1078.6666666666667,class_a,indoor
2024-04-19 10:26:00,1055.0,class_a,indoor
2024-04-19 10:28:00,1039.5,class_a,indoor
2024-04-19 10:30:00,1020.5,class_a,indoor
2024-04-19 10:32:00,1009.5,class_a,indoor
2024-04-19 10:34:00,991.5,class_a,indoor
2024-04-19 10:36:00,987.0,class_a,indoor
2024-04-19 10:38:00,1015.0,class_a,indoor
2024-04-19 10:40:00,997.5,class_a,indoor
2024-04-19 10:42:00,972.5,class_a,indoor
2024-04-19 10:44:00,991.3333333333334,class_a,indoor
2024-04-19 10:46:00,998.0,class_a,indoor
2024-04-19 10:48:00,984.5,class_a,indoor
2024-04-19 10:50:00,971.5,class_a,indoor
2024-04-19 10:52:00,969.0,class_a,indoor
2024-04-19 10:54:00,962.0,class_a,indoor
2024-04-19 10:56:00,957.0,class_a,indoor
2024-04-19 10:58:00,970.0,class_a,indoor
2024-04-19 11:00:00,974.5,class_a,indoor
2024-04-19 11:02:00,948.5,class_a,indoor
2024-04-19 11:04:00,939.0,class_a,indoor
2024-04-19 11:06:00,935.0,class_a,indoor
2024-04-19 11:08:00,934.5,class_a,indoor
2024-04-19 11:10:00,927.0,class_a,indoor
2024-04-19 11:12:00,930.0,class_a,indoor
2024-04-19 11:14:00,942.0,class_a,indoor
2024-04-19 11:16:00,930.5,class_a,indoor
2024-04-19 11:18:00,912.5,class_a,indoor
2024-04-19 11:20:00,905.0,class_a,indoor
2024-04-19 11:22:00,912.5,class_a,indoor
2024-04-19 11:24:00,901.0,class_a,indoor
2024-04-19 11:26:00,885.0,class_a,indoor
2024-04-19 11:28:00,886.0,class_a,indoor
2024-04-19 11:30:00,875.5,class_a,indoor
2024-04-19 11:32:00,842.5,class_a,indoor
2024-04-19 11:34:00,836.0,class_a,indoor
2024-04-19 11:36:00,849.5,class_a,indoor
2024-04-19 11:38:00,851.0,class_a,indoor
2024-04-19 11:40:00,849.0,class_a,indoor
2024-04-19 11:42:00,841.5,class_a,indoor
2024-04-19 11:44:00,833.0,class_a,indoor
2024-04-19 11:46:00,831.5,class_a,indoor
2024-04-19 11:48:00,830.0,class_a,indoor
2024-04-19 11:50:00,821.5,class_a,indoor
2024-04-19 11:52:00,816.0,class_a,indoor
2024-04-19 11:54:00,835.0,class_a,indoor
2024-04-19 11:56:00,856.0,class_a,indoor
2024-04-19 11:58:00,844.0,class_a,indoor
2024-04-19 12:00:00,840.0,class_a,indoor
2024-04-19 12:02:00,831.0,class_a,indoor
2024-04-19 12:04:00,821.0,class_a,indoor
2024-04-19 12:06:00,817.0,class_a,indoor
2024-04-19 12:08:00,806.5,class_a,indoor
2024-04-19 12:10:00,801.5,class_a,indoor
2024-04-19 12:12:00,788.5,class_a,indoor
2024-04-19 12:14:00,789.0,class_a,indoor
2024-04-19 12:16:00,789.0,class_a,indoor
2024-04-19 12:18:00,775.0,class_a,indoor
2024-04-19 12:20:00,770.5,class_a,indoor
2024-04-19 12:22:00,776.5,class_a,indoor
2024-04-19 12:24:00,782.5,class_a,indoor
2024-04-19 12:26:00,770.5,class_a,indoor
2024-04-19 12:28:00,751.0,class_a,indoor
2024-04-19 12:30:00,753.0,class_a,indoor
2024-04-19 12:32:00,756.5,class_a,indoor
2024-04-19 12:34:00,752.6666666666666,class_a,indoor
2024-04-19 12:36:00,736.6666666666666,class_a,indoor
2024-04-19 12:38:00,727.5,class_a,indoor
2024-04-19 12:40:00,724.5,class_a,indoor
2024-04-19 12:42:00,722.0,class_a,indoor
2024-04-19 12:44:00,727.5,class_a,indoor
2024-04-19 12:46:00,716.0,class_a,indoor
2024-04-19 12:48:00,702.5,class_a,indoor
2024-04-19 12:50:00,699.0,class_a,indoor
2024-04-19 12:52:00,694.0,class_a,indoor
2024-04-19 12:54:00,690.5,class_a,indoor
2024-04-19 12:56:00,685.0,class_a,indoor
2024-04-19 12:58:00,685.0,class_a,indoor
2024-04-19 13:00:00,680.5,class_a,indoor
2024-04-19 13:02:00,670.5,class_a,indoor
2024-04-19 13:04:00,668.0,class_a,indoor
2024-04-19 13:06:00,683.5,class_a,indoor
2024-04-19 13:08:00,697.0,class_a,indoor
2024-04-19 13:10:00,704.5,class_a,indoor
2024-04-19 13:12:00,704.5,class_a,indoor
2024-04-19 13:14:00,698.5,class_a,indoor
2024-04-19 13:16:00,698.5,class_a,indoor
2024-04-19 13:18:00,706.0,class_a,indoor
2024-04-19 13:20:00,708.0,class_a,indoor
2024-04-19 13:22:00,702.5,class_a,indoor
2024-04-19 13:24:00,701.0,class_a,indoor
2024-04-19 13:26:00,705.0,class_a,indoor
2024-04-19 13:28:00,700.5,class_a,indoor
2024-04-19 13:30:00,685.5,class_a,indoor
2024-04-19 13:32:00,684.0,class_a,indoor
2024-04-19 13:34:00,694.0,class_a,indoor
2024-04-19 13:36:00,705.5,class_a,indoor
2024-04-19 13:38:00,694.0,class_a,indoor
2024-04-19 13:40:00,681.0,class_a,indoor
2024-04-19 13:42:00,685.5,class_a,indoor
2024-04-19 13:44:00,697.5,class_a,indoor
2024-04-19 13:46:00,707.0,class_a,indoor
2024-04-19 13:48:00,698.0,class_a,indoor
2024-04-19 13:50:00,689.0,class_a,indoor
2024-04-19 13:52:00,691.5,class_a,indoor
2024-04-19 13:54:00,687.5,class_a,indoor
2024-04-19 13:56:00,688.0,class_a,indoor
2024-04-19 13:58:00,690.5,class_a,indoor
2024-04-19 14:00:00,690.3333333333334,class_a,indoor
2024-04-19 14:02:00,699.5,class_a,indoor
2024-04-19 14:04:00,694.0,class_a,indoor
2024-04-19 14:06:00,688.5,class_a,indoor
2024-04-19 14:08:00,690.0,class_a,indoor
2024-04-19 14:10:00,690.5,class_a,indoor
2024-04-19 14:12:00,688.5,class_a,indoor
2024-04-19 14:14:00,691.5,class_a,indoor
2024-04-19 14:16:00,702.0,class_a,indoor
2024-04-19 14:18:00,692.5,class_a,indoor
2024-04-19 14:20:00,680.5,class_a,indoor
2024-04-19 14:22:00,690.5,class_a,indoor
2024-04-19 14:24:00,696.0,class_a,indoor
2024-04-19 14:26:00,689.0,class_a,indoor
2024-04-19 14:28:00,685.0,class_a,indoor
2024-04-19 14:30:00,675.0,class_a,indoor
2024-04-19 14:32:00,663.3333333333334,class_a,indoor
2024-04-19 14:34:00,670.5,class_a,indoor
2024-04-19 14:36:00,678.0,class_a,indoor
2024-04-19 14:38:00,679.5,class_a,indoor
2024-04-19 14:40:00,681.3333333333334,class_a,indoor
2024-04-19 14:42:00,671.5,class_a,indoor
2024-04-19 14:44:00,662.0,class_a,indoor
2024-04-19 14:46:00,669.5,class_a,indoor
2024-04-19 14:48:00,671.0,class_a,indoor
2024-04-19 14:50:00,669.0,class_a,indoor
2024-04-19 14:52:00,660.5,class_a,indoor
2024-04-19 14:54:00,656.5,class_a,indoor
2024-04-19 14:56:00,653.5,class_a,indoor
2024-04-19 14:58:00,651.5,class_a,indoor
2024-04-19 15:00:00,648.5,class_a,indoor
2024-04-19 15:02:00,645.0,class_a,indoor
2024-04-19 15:04:00,650.0,class_a,indoor
2024-04-19 15:06:00,640.5,class_a,indoor
2024-04-19 15:08:00,632.3333333333334,class_a,indoor
2024-04-19 15:10:00,637.0,class_a,indoor
2024-04-19 15:12:00,629.6666666666666,class_a,indoor
2024-04-19 15:14:00,612.0,class_a,indoor
2024-04-19 15:16:00,624.6666666666666,class_a,indoor
2024-04-19 15:18:00,632.6666666666666,class_a,indoor
2024-04-19 15:20:00,617.5,class_a,indoor
2024-04-19 15:22:00,615.0,class_a,indoor
2024-04-19 15:24:00,612.0,class_a,indoor
2024-04-19 15:26:00,620.0,class_a,indoor
2024-04-19 15:28:00,622.5,class_a,indoor
2024-04-19 15:30:00,622.0,class_a,indoor
2024-04-19 15:32:00,611.0,class_a,indoor
2024-04-19 15:34:00,592.3333333333334,class_a,indoor
2024-04-19 15:36:00,603.0,class_a,indoor
2024-04-19 15:38:00,607.3333333333334,class_a,indoor
2024-04-19 15:40:00,602.6666666666666,class_a,indoor
2024-04-19 15:42:00,603.5,class_a,indoor
2024-04-19 15:44:00,601.5,class_a,indoor
2024-04-19 15:46:00,602.0,class_a,indoor
2024-04-19 15:48:00,588.6666666666666,class_a,indoor
2024-04-19 15:50:00,595.0,class_a,indoor
2024-04-19 15:52:00,601.0,class_a,indoor
2024-04-19 15:54:00,605.0,class_a,indoor
2024-04-19 15:56:00,603.5,class_a,indoor
2024-04-19 15:58:00,590.6666666666666,class_a,indoor
2024-04-19 16:00:00,579.0,class_a,indoor
2024-04-19 16:02:00,574.0,class_a,indoor
2024-04-19 16:04:00,575.3333333333334,class_a,indoor
2024-04-19 16:06:00,591.0,class_a,indoor
2024-04-19 16:08:00,593.0,class_a,indoor
2024-04-19 16:10:00,587.6666666666666,class_a,indoor
2024-04-19 16:12:00,579.0,class_a,indoor
2024-04-19 16:14:00,580.0,class_a,indoor
2024-04-19 16:16:00,573.0,class_a,indoor
2024-04-19 16:18:00,577.0,class_a,indoor
2024-04-19 16:20:00,581.3333333333334,class_a,indoor
2024-04-19 16:22:00,576.5,class_a,indoor
2024-04-19 16:24:00,575.3333333333334,class_a,indoor
2024-04-19 16:26:00,582.0,class_a,indoor
2024-04-19 16:28:00,584.0,class_a,indoor
2024-04-19 16:30:00,581.5,class_a,indoor
2024-04-19 16:32:00,578.0,class_a,indoor
2024-04-19 16:34:00,572.6666666666666,class_a,indoor
2024-04-19 16:36:00,572.5,class_a,indoor
2024-04-19 16:38:00,580.5,class_a,indoor
2024-04-19 16:40:00,580.0,class_a,indoor
2024-04-19 16:42:00,568.0,class_a,indoor
2024-04-19 16:44:00,557.5,class_a,indoor
2024-04-19 16:46:00,569.6666666666666,class_a,indoor
2024-04-19 16:48:00,571.0,class_a,indoor
2024-04-19 16:50:00,564.5,class_a,indoor
2024-04-19 16:52:00,559.5,class_a,indoor
2024-04-19 16:54:00,563.6666666666666,class_a,indoor
2024-04-19 16:56:00,566.0,class_a,indoor
2024-04-19 16:58:00,573.3333333333334,class_a,indoor
2024-04-19 17:00:00,566.6666666666666,class_a,indoor
2024-04-19 17:02:00,562.5,class_a,indoor
2024-04-19 17:04:00,562.5,class_a,indoor
2024-04-19 17:06:00,562.0,class_a,indoor
2024-04-19 17:08:00,562.5,class_a,indoor
2024-04-19 17:10:00,557.5,class_a,indoor
2024-04-19 17:12:00,563.5,class_a,indoor
2024-04-19 17:14:00,567.0,class_a,indoor
2024-04-19 17:16:00,561.5,class_a,indoor
2024-04-19 17:18:00,563.3333333333334,class_a,indoor
2024-04-19 17:20:00,570.5,class_a,indoor
2024-04-19 17:22:00,569.0,class_a,indoor
2024-04-19 17:24:00,552.0,class_a,indoor
2024-04-19 17:26:00,541.5,class_a,indoor
2024-04-19 17:28:00,558.0,class_a,indoor
2024-04-19 17:30:00,569.0,class_a,indoor
2024-04-19 17:32:00,552.0,class_a,indoor
2024-04-19 17:34:00,541.0,class_a,indoor
2024-04-19 17:36:00,559.6666666666666,class_a,indoor
2024-04-19 17:38:00,567.6666666666666,class_a,indoor
2024-04-19 17:40:00,556.5,class_a,indoor
2024-04-19 17:42:00,550.0,class_a,indoor
2024-04-19 17:44:00,558.5,class_a,indoor
2024-04-19 17:46:00,560.6666666666666,class_a,indoor
2024-04-19 17:48:00,558.0,class_a,indoor
2024-04-19 17:50:00,549.6666666666666,class_a,indoor
2024-04-19 17:52:00,547.0,class_a,indoor
2024-04-19 17:54:00,549.5,class_a,indoor
2024-04-19 17:56:00,557.5,class_a,indoor
2024-04-19 17:58:00,556.3333333333334,class_a,indoor
2024-04-19 18:00:00,551.5,class_a,indoor
2024-04-19 18:02:00,558.5,class_a,indoor
2024-04-19 18:04:00,565.5,class_a,indoor
2024-04-19 18:06:00,565.0,class_a,indoor
2024-04-19 18:08:00,562.6666666666666,class_a,indoor
2024-04-19 18:10:00,558.6666666666666,class_a,indoor
2024-04-19 18:12:00,542.0,class_a,indoor
2024-04-19 18:14:00,544.3333333333334,class_a,indoor
2024-04-19 18:16:00,541.6666666666666,class_a,indoor
2024-04-19 18:18:00,555.5,class_a,indoor
2024-04-19 18:20:00,559.6666666666666,class_a,indoor
2024-04-19 18:22:00,561.0,class_a,indoor
2024-04-19 18:24:00,548.6666666666666,class_a,indoor
2024-04-19 18:26:00,543.0,class_a,indoor
2024-04-19 18:28:00,547.6666666666666,class_a,indoor
2024-04-19 18:30:00,550.0,class_a,indoor
2024-04-19 18:32:00,552.6666666666666,class_a,indoor
2024-04-19 18:34:00,556.5,class_a,indoor
2024-04-19 18:36:00,547.6666666666666,class_a,indoor
2024-04-19 18:38:00,543.5,class_a,indoor
2024-04-19 18:40:00,552.3333333333334,class_a,indoor
2024-04-19 18:42:00,551.3333333333334,class_a,indoor
2024-04-19 18:44:00,544.0,class_a,indoor
2024-04-19 18:46:00,547.5,class_a,indoor
2024-04-19 18:48:00,549.6666666666666,class_a,indoor
2024-04-19 18:50:00,547.3333333333334,class_a,indoor
2024-04-19 18:52:00,558.0,class_a,indoor
2024-04-19 18:54:00,547.5,class_a,indoor
2024-04-19 18:56:00,536.5,class_a,indoor
2024-04-19 18:58:00,546.5,class_a,indoor
2024-04-19 19:00:00,552.3333333333334,class_a,indoor
2024-04-19 19:02:00,559.0,class_a,indoor
2024-04-19 19:04:00,549.5,class_a,indoor
2024-04-19 19:06:00,547.0,class_a,indoor
2024-04-19 19:08:00,547.0,class_a,indoor
2024-04-19 19:10:00,553.0,class_a,indoor
2024-04-19 19:12:00,556.0,class_a,indoor
2024-04-19 19:14:00,551.5,class_a,indoor
2024-04-19 19:16:00,555.5,class_a,indoor
2024-04-19 19:18:00,554.0,class_a,indoor
2024-04-19 19:20:00,553.3333333333334,class_a,indoor
2024-04-19 19:22:00,553.0,class_a,indoor
2024-04-19 19:24:00,545.5,class_a,indoor
2024-04-19 19:26:00,540.0,class_a,indoor
2024-04-19 19:28:00,557.0,class_a,indoor
2024-04-19 19:30:00,560.5,class_a,indoor
2024-04-19 19:32:00,551.6666666666666,class_a,indoor
2024-04-19 19:34:00,548.5,class_a,indoor
2024-04-19 19:36:00,547.0,class_a,indoor
2024-04-19 19:38:00,544.0,class_a,indoor
2024-04-19 19:40:00,547.0,class_a,indoor
2024-04-19 19:42:00,546.0,class_a,indoor
2024-04-19 19:44:00,542.0,class_a,indoor
2024-04-19 19:46:00,541.5,class_a,indoor
2024-04-19 19:48:00,543.5,class_a,indoor
2024-04-19 19:50:00,544.5,class_a,indoor
2024-04-19 19:52:00,551.0,class_a,indoor
2024-04-19 19:54:00,550.0,class_a,indoor
2024-04-19 19:56:00,534.5,class_a,indoor
2024-04-19 19:58:00,527.5,class_a,indoor
2024-04-19 20:00:00,536.3333333333334,class_a,indoor
2024-04-19 20:02:00,540.6666666666666,class_a,indoor
2024-04-19 20:04:00,543.0,class_a,indoor
2024-04-19 20:06:00,539.3333333333334,class_a,indoor
2024-04-19 20:08:00,536.5,class_a,indoor
2024-04-19 20:10:00,542.3333333333334,class_a,indoor
2024-04-19 20:12:00,546.5,class_a,indoor
2024-04-19 20:14:00,547.0,class_a,indoor
2024-04-19 20:16:00,542.0,class_a,indoor
2024-04-19 20:18:00,545.0,class_a,indoor
2024-04-19 20:20:00,549.0,class_a,indoor
2024-04-19 20:22:00,544.5,class_a,indoor
2024-04-19 20:24:00,532.0,class_a,indoor
2024-04-19 20:26:00,526.3333333333334,class_a,indoor
2024-04-19 20:28:00,537.0,class_a,indoor
2024-04-19 20:30:00,536.5,class_a,indoor
2024-04-19 20:32:00,543.6666666666666,class_a,indoor
2024-04-19 20:34:00,539.0,class_a,indoor
2024-04-19 20:36:00,531.0,class_a,indoor
2024-04-19 20:38:00,548.0,class_a,indoor
2024-04-19 20:40:00,549.0,class_a,indoor
2024-04-19 20:42:00,534.5,class_a,indoor
2024-04-19 20:44:00,535.0,class_a,indoor
2024-04-19 20:46:00,544.0,class_a,indoor
2024-04-19 20:48:00,550.0,class_a,indoor
2024-04-19 20:50:00,541.5,class_a,indoor
2024-04-19 20:52:00,535.0,class_a,indoor
2024-04-19 20:54:00,538.0,class_a,indoor
2024-04-19 20:56:00,535.0,class_a,indoor
2024-04-19 20:58:00,529.5,class_a,indoor
2024-04-19 21:00:00,542.5,class_a,indoor
2024-04-19 21:02:00,538.5,class_a,indoor
2024-04-19 21:04:00,533.5,class_a,indoor
2024-04-19 21:06:00,531.5,class_a,indoor
2024-04-19 21:08:00,527.3333333333334,class_a,indoor
2024-04-19 21:10:00,550.6666666666666,class_a,indoor
2024-04-19 21:12:00,551.5,class_a,indoor
2024-04-19 21:14:00,546.5,class_a,indoor
2024-04-19 21:16:00,550.5,class_a,indoor
2024-04-19 21:18:00,552.3333333333334,class_a,indoor
2024-04-19 21:20:00,544.0,class_a,indoor
2024-04-19 21:22:00,541.5,class_a,indoor
2024-04-19 21:24:00,538.0,class_a,indoor
2024-04-19 21:26:00,536.0,class_a,indoor
2024-04-19 21:28:00,540.5,class_a,indoor
2024-04-19 21:30:00,543.6666666666666,class_a,indoor
2024-04-19 21:32:00,562.0,class_a,indoor
2024-04-19 21:34:00,561.0,class_a,indoor
2024-04-19 21:36:00,538.3333333333334,class_a,indoor
2024-04-19 21:38:00,539.0,class_a,indoor
2024-04-19 21:40:00,543.0,class_a,indoor
2024-04-19 21:42:00,539.3333333333334,class_a,indoor
2024-04-19 21:44:00,543.0,class_a,indoor
2024-04-19 21:46:00,552.5,class_a,indoor
2024-04-19 21:48:00,542.0,class_a,indoor
2024-04-19 21:50:00,541.5,class_a,indoor
2024-04-19 21:52:00,552.0,class_a,indoor
2024-04-19 21:54:00,550.5,class_a,indoor
2024-04-19 21:56:00,542.5,class_a,indoor
2024-04-19 21:58:00,536.0,class_a,indoor
2024-04-19 22:00:00,534.5,class_a,indoor
2024-04-19 22:02:00,541.0,class_a,indoor
2024-04-19 22:04:00,556.3333333333334,class_a,indoor
2024-04-19 22:06:00,561.5,class_a,indoor
2024-04-19 22:08:00,554.5,class_a,indoor
2024-04-19 22:10:00,543.6666666666666,class_a,indoor
2024-04-19 22:12:00,528.0,class_a,indoor
2024-04-19 22:14:00,528.0,class_a,indoor
2024-04-19 22:16:00,537.0,class_a,indoor
2024-04-19 22:18:00,537.5,class_a,indoor
2024-04-19 22:20:00,535.0,class_a,indoor
2024-04-19 22:22:00,548.5,class_a,indoor
2024-04-19 22:24:00,544.5,class_a,indoor
2024-04-19 22:26:00,527.0,class_a,indoor
2024-04-19 22:28:00,537.0,class_a,indoor
2024-04-19 22:30:00,542.5,class_a,indoor
2024-04-19 22:32:00,532.0,class_a,indoor
2024-04-19 22:34:00,529.6666666666666,class_a,indoor
2024-04-19 22:36:00,544.0,class_a,indoor
2024-04-19 22:38:00,547.0,class_a,indoor
2024-04-19 22:40:00,541.5,class_a,indoor
2024-04-19 22:42:00,536.0,class_a,indoor
2024-04-19 22:44:00,535.0,class_a,indoor
2024-04-19 22:46:00,536.3333333333334,class_a,indoor
2024-04-19 22:48:00,538.6666666666666,class_a,indoor
2024-04-19 22:50:00,544.5,class_a,indoor
2024-04-19 22:52:00,541.0,class_a,indoor
2024-04-19 22:54:00,539.5,class_a,indoor
2024-04-19 22:56:00,534.0,class_a,indoor
2024-04-19 22:58:00,534.6666666666666,class_a,indoor
2024-04-19 23:00:00,541.5,class_a,indoor
2024-04-19 23:02:00,537.0,class_a,indoor
2024-04-19 23:04:00,546.3333333333334,class_a,indoor
2024-04-19 23:06:00,551.3333333333334,class_a,indoor
2024-04-19 23:08:00,539.3333333333334,class_a,indoor
2024-04-19 23:10:00,544.0,class_a,indoor
2024-04-19 23:12:00,545.0,class_a,indoor
2024-04-19 23:14:00,539.0,class_a,indoor
2024-04-19 23:16:00,533.5,class_a,indoor
2024-04-19 23:18:00,531.5,class_a,indoor
2024-04-19 23:20:00,543.6666666666666,class_a,indoor
2024-04-19 23:22:00,543.0,class_a,indoor
2024-04-19 23:24:00,544.0,class_a,indoor
2024-04-19 23:26:00,543.0,class_a,indoor
2024-04-19 23:28:00,533.0,class_a,indoor
2024-04-19 23:30:00,532.3333333333334,class_a,indoor
2024-04-19 23:32:00,543.5,class_a,indoor
2024-04-19 23:34:00,542.5,class_a,indoor
2024-04-19 23:36:00,538.3333333333334,class_a,indoor
2024-04-19 23:38:00,540.3333333333334,class_a,indoor
2024-04-19 23:40:00,544.3333333333334,class_a,indoor
2024-04-19 23:42:00,557.6666666666666,class_a,indoor
2024-04-19 23:44:00,552.5,class_a,indoor
2024-04-19 23:46:00,543.5,class_a,indoor
2024-04-19 23:48:00,548.5,class_a,indoor
2024-04-19 23:50:00,555.0,class_a,indoor
2024-04-19 23:52:00,557.0,class_a,indoor
2024-04-19 23:54:00,555.0,class_a,indoor
2024-04-19 23:56:00,532.0,class_a,indoor
2024-04-19 23:58:00,535.0,class_a,indoor
2024-04-20 00:00:00,553.5,class_a,indoor
2024-04-20 00:02:00,538.5,class_a,indoor
2024-04-20 00:04:00,538.0,class_a,indoor
2024-04-20 00:06:00,547.0,class_a,indoor
2024-04-20 00:08:00,542.0,class_a,indoor
2024-04-20 00:10:00,537.5,class_a,indoor
2024-04-20 00:12:00,537.5,class_a,indoor
2024-04-20 00:14:00,542.0,class_a,indoor
2024-04-20 00:16:00,539.0,class_a,indoor
2024-04-20 00:18:00,536.3333333333334,class_a,indoor
2024-04-20 00:20:00,538.0,class_a,indoor
2024-04-20 00:22:00,530.5,class_a,indoor
2024-04-20 00:24:00,539.5,class_a,indoor
2024-04-20 00:26:00,542.5,class_a,indoor
2024-04-20 00:28:00,537.5,class_a,indoor
2024-04-20 00:30:00,538.0,class_a,indoor
