time,value,place,location,device
2024-04-28 00:02:00,20.0,office,a_project,gems-3500
2024-04-28 00:04:00,20.0,office,a_project,gems-3500
2024-04-28 00:06:00,21.0,office,a_project,gems-3500
2024-04-28 00:08:00,19.0,office,a_project,gems-3500
2024-04-28 00:10:00,21.0,office,a_project,gems-3500
2024-04-28 00:12:00,21.0,office,a_project,gems-3500
2024-04-28 00:14:00,20.0,office,a_project,gems-3500
2024-04-28 00:16:00,20.0,office,a_project,gems-3500
2024-04-28 00:18:00,20.0,office,a_project,gems-3500
2024-04-28 00:20:00,20.0,office,a_project,gems-3500
2024-04-28 00:22:00,19.0,office,a_project,gems-3500
2024-04-28 00:24:00,21.0,office,a_project,gems-3500
2024-04-28 00:26:00,19.0,office,a_project,gems-3500
2024-04-28 00:28:00,20.0,office,a_project,gems-3500
2024-04-28 00:30:00,20.0,office,a_project,gems-3500
2024-04-28 00:32:00,20.0,office,a_project,gems-3500
2024-04-28 00:34:00,20.0,office,a_project,gems-3500
2024-04-28 00:36:00,21.0,office,a_project,gems-3500
2024-04-28 00:38:00,21.0,office,a_project,gems-3500
2024-04-28 00:40:00,19.0,office,a_project,gems-3500
2024-04-28 00:42:00,20.0,office,a_project,gems-3500
2024-04-28 00:44:00,20.0,office,a_project,gems-3500
2024-04-28 00:46:00,19.0,office,a_project,gems-3500
2024-04-28 00:48:00,21.0,office,a_project,gems-3500
2024-04-28 00:50:00,20.0,office,a_project,gems-3500
2024-04-28 00:52:00,21.0,office,a_project,gems-3500
2024-04-28 00:54:00,20.0,office,a_project,gems-3500
2024-04-28 00:56:00,21.0,office,a_project,gems-3500
2024-04-28 00:58:00,21.0,office,a_project,gems-3500
2024-04-28 01:00:00,20.0,office,a_project,gems-3500
2024-04-28 01:02:00,19.0,office,a_project,gems-3500
2024-04-28 01:04:00,20.0,office,a_project,gems-3500
2024-04-28 01:06:00,21.0,office,a_project,gems-3500
2024-04-28 01:08:00,19.0,office,a_project,gems-3500
2024-04-28 01:10:00,19.0,office,a_project,gems-3500
2024-04-28 01:12:00,20.0,office,a_project,gems-3500
2024-04-28 01:14:00,20.0,office,a_project,gems-3500
2024-04-28 01:16:00,20.0,office,a_project,gems-3500
2024-04-28 01:18:00,20.0,office,a_project,gems-3500
2024-04-28 01:20:00,20.0,office,a_project,gems-3500
2024-04-28 01:22:00,20.0,office,a_project,gems-3500
2024-04-28 01:24:00,20.0,office,a_project,gems-3500
2024-04-28 01:26:00,20.0,office,a_project,gems-3500
2024-04-28 01:28:00,20.0,office,a_project,gems-3500
2024-04-28 01:30:00,20.0,office,a_project,gems-3500
2024-04-28 01:32:00,20.0,office,a_project,gems-3500
2024-04-28 01:34:00,20.0,office,a_project,gems-3500
2024-04-28 01:36:00,20.0,office,a_project,gems-3500
2024-04-28 01:38:00,20.0,office,a_project,gems-3500
2024-04-28 01:40:00,20.0,office,a_project,gems-3500
2024-04-28 01:42:00,20.0,office,a_project,gems-3500
2024-04-28 01:44:00,21.0,office,a_project,gems-3500
2024-04-28 01:46:00,19.0,office,a_project,gems-3500
2024-04-28 01:48:00,20.0,office,a_project,gems-3500
2024-04-28 01:50:00,21.0,office,a_project,gems-3500
2024-04-28 01:52:00,19.0,office,a_project,gems-3500
2024-04-28 01:54:00,21.0,office,a_project,gems-3500
2024-04-28 01:56:00,20.0,office,a_project,gems-3500
2024-04-28 01:58:00,20.0,office,a_project,gems-3500
2024-04-28 02:00:00,20.0,office,a_project,gems-3500
2024-04-28 02:02:00,19.0,office,a_project,gems-3500
2024-04-28 02:04:00,20.0,office,a_project,gems-3500
